日時,"室内CO2濃度[ppm]","室内日射強度[kW m-2]","室内気温[C]","室内相対湿度[%]","積算日射[MJ]"
"2026/02/02 05:15:00",565,0,6.1,87,0
"2026/02/02 05:20:00",567,0,6.1,87,0
"2026/02/02 05:25:00",563,0,6.1,87,0
"2026/02/02 05:30:00",571,0,6.1,87,0
"2026/02/02 05:35:00",564,0,6,87,0
"2026/02/02 05:40:00",554,0,5.9,88,0
"2026/02/02 05:45:00",567,0,5.9,88,0
"2026/02/02 05:50:00",574,0,5.8,87,0
"2026/02/02 05:55:00",572,0,5.8,87,0
"2026/02/02 06:00:00",588,0,8.2,79,0
"2026/02/02 06:05:00",618,0,8.7,77,0
"2026/02/02 06:10:00",652,0,9,77,0
"2026/02/02 06:15:00",697,0,9.9,76,0
"2026/02/02 06:20:00",722,0,9.1,78,0
"2026/02/02 06:25:00",722,0,8.3,80,0
"2026/02/02 06:30:00",720,0,8.7,80,0
"2026/02/02 06:35:00",713,0,9,80,0
"2026/02/02 06:40:00",705,0,9.4,79,0
"2026/02/02 06:45:00",698,0,9.7,79,0
"2026/02/02 06:50:00",707,0,9.8,80,0
"2026/02/02 06:55:00",698,0,10,81,0
"2026/02/02 07:00:00",693,0,9.6,83,0
"2026/02/02 07:05:00",693,0,9.1,85,0.001
"2026/02/02 07:10:00",696,0,9.3,84,0.001
"2026/02/02 07:15:00",690,0,10.1,81,0.001
"2026/02/02 07:20:00",684,0,11,77,0.001
"2026/02/02 07:25:00",678,0,11.7,75,0.002
"2026/02/02 07:30:00",666,0,12.2,74,0.004
"2026/02/02 07:35:00",661,0,12.7,74,0.005
"2026/02/02 07:40:00",677,0,12.9,74,0.006
"2026/02/02 07:45:00",675,0,11.3,78,0.008
"2026/02/02 07:50:00",687,0,10.7,79,0.009
"2026/02/02 07:55:00",699,0,11.6,76,0.011
"2026/02/02 08:00:00",699,0,12.3,73,0.012
"2026/02/02 08:05:00",693,0.01,13.1,71,0.014
"2026/02/02 08:10:00",678,0.01,12.3,75,0.016
"2026/02/02 08:15:00",673,0.01,12.1,78,0.018
"2026/02/02 08:20:00",666,0.01,12.5,78,0.021
"2026/02/02 08:25:00",659,0.01,13.2,77,0.024
"2026/02/02 08:30:00",658,0.01,13.5,77,0.027
"2026/02/02 08:35:00",651,0.01,14.5,77,0.031
"2026/02/02 08:40:00",671,0.01,17.1,70,0.035
"2026/02/02 08:45:00",678,0.01,19,67,0.038
"2026/02/02 08:50:00",675,0.01,19.5,69,0.042
"2026/02/02 08:55:00",665,0.01,19,73,0.047
"2026/02/02 09:00:00",654,0.01,19.2,74,0.051
"2026/02/02 09:05:00",650,0.01,19.6,74,0.054
"2026/02/02 09:10:00",669,0.02,20.3,74,0.059
"2026/02/02 09:15:00",647,0.02,20.8,73,0.063
"2026/02/02 09:20:00",650,0.02,21.4,73,0.068
"2026/02/02 09:25:00",634,0.02,22.1,72,0.074
"2026/02/02 09:30:00",635,0.02,22.6,73,0.079
"2026/02/02 09:35:00",640,0.02,23.2,72,0.085
"2026/02/02 09:40:00",641,0.02,24.1,71,0.091
"2026/02/02 09:45:00",634,0.02,24.5,71,0.097
"2026/02/02 09:50:00",622,0.02,24.7,70,0.103
"2026/02/02 09:55:00",602,0.02,23.9,69,0.11
"2026/02/02 10:00:00",597,0.02,25,69,0.116
"2026/02/02 10:05:00",602,0.02,24.9,69,0.121
"2026/02/02 10:10:00",592,0.02,23.8,66,0.128
"2026/02/02 10:15:00",582,0.02,24.2,67,0.135
"2026/02/02 10:20:00",578,0.02,25.2,65,0.141
"2026/02/02 10:25:00",564,0.02,23.7,65,0.147
"2026/02/02 10:30:00",548,0.02,24.4,64,0.153
"2026/02/02 10:35:00",543,0.03,24.4,63,0.16
"2026/02/02 10:40:00",524,0.02,23.7,60,0.168
"2026/02/02 10:45:00",500,0.03,24.3,61,0.176
"2026/02/02 10:50:00",487,0.03,24.7,61,0.183
"2026/02/02 10:55:00",475,0.03,23.6,60,0.192
"2026/02/02 11:00:00",464,0.03,24.4,60,0.201
"2026/02/02 11:05:00",469,0.03,25,60,0.21
"2026/02/02 11:10:00",467,0.03,24.2,57,0.219
"2026/02/02 11:15:00",463,0.03,22.7,56,0.228
"2026/02/02 11:20:00",455,0.04,23.3,55,0.239
"2026/02/02 11:25:00",445,0.03,25.7,56,0.25
"2026/02/02 11:30:00",440,0.03,23.1,55,0.259
"2026/02/02 11:35:00",437,0.04,22.7,55,0.269
"2026/02/02 11:40:00",436,0.03,23.3,53,0.279
"2026/02/02 11:45:00",426,0.04,23.1,54,0.29
"2026/02/02 11:50:00",430,0.04,23.1,53,0.301
"2026/02/02 11:55:00",423,0.04,21.6,49,0.312
"2026/02/02 12:00:00",404,0.04,21.9,48,0.323
"2026/02/02 12:05:00",405,0.05,21.5,48,0.336
"2026/02/02 12:10:00",409,0.05,22.1,49,0.351
"2026/02/02 12:15:00",411,0.05,23.4,50,0.366
"2026/02/02 12:20:00",402,0.07,23.4,49,0.385
"2026/02/02 12:25:00",425,0.11,24.4,51,0.411
"2026/02/02 12:30:00",426,0.2,23.4,51,0.446
"2026/02/02 12:35:00",440,0.08,25.3,52,0.475
"2026/02/02 12:40:00",418,0.06,20.8,47,0.493
"2026/02/02 12:45:00",406,0.1,21.5,46,0.507
"2026/02/02 12:50:00",405,0.18,20.4,49,0.544
"2026/02/02 12:55:00",406,0.14,21.5,47,0.599
"2026/02/02 13:00:00",402,0.08,21.9,45,0.633
"2026/02/02 13:05:00",397,0.05,20.8,44,0.647
"2026/02/02 13:10:00",404,0.07,22.2,45,0.668
"2026/02/02 13:15:00",407,0.1,20.5,45,0.689
"2026/02/02 13:20:00",405,0.05,20.1,44,0.713
"2026/02/02 13:25:00",414,0.04,22.6,45,0.726
"2026/02/02 13:30:00",410,0.03,22,44,0.737
"2026/02/02 13:35:00",411,0.02,19.3,48,0.744
"2026/02/02 13:40:00",421,0.03,19.9,56,0.751
"2026/02/02 13:45:00",452,0.03,20,61,0.76
"2026/02/02 13:50:00",493,0.02,19.4,66,0.766
"2026/02/02 13:55:00",527,0.04,19,70,0.772
"2026/02/02 14:00:00",560,0.07,20.9,59,0.789
"2026/02/02 14:05:00",529,0.03,18.3,53,0.802
"2026/02/02 14:10:00",501,0.02,18.8,60,0.809
"2026/02/02 14:15:00",523,0.07,21.3,60,0.833
"2026/02/02 14:20:00",522,0.08,20.4,54,0.856
"2026/02/02 14:25:00",478,0.12,18.4,46,0.884
"2026/02/02 14:30:00",469,0.05,20.2,50,0.913
"2026/02/02 14:35:00",467,0.05,20.2,56,0.929
"2026/02/02 14:40:00",474,0.03,19.8,58,0.943
"2026/02/02 14:45:00",454,0.01,18.2,54,0.949
"2026/02/02 14:50:00",435,0.01,17.7,60,0.952
"2026/02/02 14:55:00",424,0.01,18.9,63,0.956
"2026/02/02 15:00:00",422,0.01,19.6,63,0.959
"2026/02/02 15:05:00",419,0.01,19.3,64,0.962
"2026/02/02 15:10:00",410,0.03,18.8,69,0.968
"2026/02/02 15:15:00",410,0.01,18.6,70,0.974
"2026/02/02 15:20:00",403,0.01,18.4,70,0.979
"2026/02/02 15:25:00",400,0.01,17.5,73,0.982
"2026/02/02 15:30:00",393,0.01,17,75,0.985
"2026/02/02 15:35:00",389,0.01,16.6,78,0.988
"2026/02/02 15:40:00",393,0.01,15.9,79,0.99
"2026/02/02 15:45:00",389,0.01,15.4,80,0.993
"2026/02/02 15:50:00",385,0.01,15,81,0.995
"2026/02/02 15:55:00",380,0.01,14.8,82,0.997
"2026/02/02 16:00:00",381,0.01,14.4,82,0.998
"2026/02/02 16:05:00",385,0.01,14.3,83,1
"2026/02/02 16:10:00",391,0,14.2,83,1.002
"2026/02/02 16:15:00",384,0,13.9,83,1.003
"2026/02/02 16:20:00",386,0,13.8,84,1.004
"2026/02/02 16:25:00",384,0,13.6,85,1.005
"2026/02/02 16:30:00",390,0,13.4,86,1.005
"2026/02/02 16:35:00",381,0,13.3,87,1.005
"2026/02/02 16:40:00",389,0,13.1,87,1.006
"2026/02/02 16:45:00",389,0,12.9,87,1.006
"2026/02/02 16:50:00",395,0,13.1,87,1.006
"2026/02/02 16:55:00",397,0,12.7,88,1.006
"2026/02/02 17:00:00",401,0,12.9,88,1.006
"2026/02/02 17:05:00",405,0,12.8,84,1.006
"2026/02/02 17:10:00",402,0,12.9,81,1.006
"2026/02/02 17:15:00",407,0,12.8,82,1.006
"2026/02/02 17:20:00",416,0,12.9,82,1.006
"2026/02/02 17:25:00",415,0,12.7,81,1.006
"2026/02/02 17:30:00",414,0,12.7,81,1.006
"2026/02/02 17:35:00",425,0,12.5,80,1.006
"2026/02/02 17:40:00",419,0,12.4,80,1.006
"2026/02/02 17:45:00",427,0,12.3,80,1.006
"2026/02/02 17:50:00",426,0,12.1,81,1.006
"2026/02/02 17:55:00",419,0,12.2,81,1.006
"2026/02/02 18:00:00",419,0,12,81,1.006
"2026/02/02 18:05:00",427,0,12,82,1.006
"2026/02/02 18:10:00",426,0,12,82,1.006
"2026/02/02 18:15:00",429,0,12,83,1.006
"2026/02/02 18:20:00",428,0,11.9,83,1.006
"2026/02/02 18:25:00",424,0,11.9,83,1.006
"2026/02/02 18:30:00",420,0,11.9,84,1.006
"2026/02/02 18:35:00",430,0,11.9,84,1.006
"2026/02/02 18:40:00",430,0,11.8,84,1.006
"2026/02/02 18:45:00",435,0,11.8,84,1.006
"2026/02/02 18:50:00",426,0,11.9,85,1.006
"2026/02/02 18:55:00",429,0,11.9,86,1.006
"2026/02/02 19:00:00",430,0,11.7,87,1.006
"2026/02/02 19:05:00",437,0,11.7,87,1.006
"2026/02/02 19:10:00",438,0,11.8,87,1.006
"2026/02/02 19:15:00",442,0,11.5,88,1.006
"2026/02/02 19:20:00",438,0,11.5,88,1.006
"2026/02/02 19:25:00",442,0,11.4,88,1.006
"2026/02/02 19:30:00",439,0,11.2,89,1.006
"2026/02/02 19:35:00",445,0,11.2,89,1.006
"2026/02/02 19:40:00",447,0,11.1,89,1.006
"2026/02/02 19:45:00",453,0,11,88,1.006
"2026/02/02 19:50:00",450,0,10.8,89,1.006
"2026/02/02 19:55:00",448,0,10.7,89,1.006
"2026/02/02 20:00:00",451,0,10.7,89,1.006
"2026/02/02 20:05:00",450,0,10.5,89,1.006
"2026/02/02 20:10:00",461,0,10.5,88,1.006
"2026/02/02 20:15:00",458,0,10.5,89,1.006
"2026/02/02 20:20:00",459,0,10.4,89,1.006
"2026/02/02 20:25:00",454,0,10.4,89,1.006
"2026/02/02 20:30:00",457,0,10.1,89,1.006
"2026/02/02 20:35:00",460,0,10.1,89,1.006
"2026/02/02 20:40:00",469,0,10,89,1.006
"2026/02/02 20:45:00",467,0,9.8,89,1.006
"2026/02/02 20:50:00",468,0,9.7,88,1.006
"2026/02/02 20:55:00",467,0,9.5,88,1.006
"2026/02/02 21:00:00",463,0,9.6,87,1.006
"2026/02/02 21:05:00",473,0,10.6,83,1.006
"2026/02/02 21:10:00",473,0,9.9,86,1.006
"2026/02/02 21:15:00",470,0,9.6,86,1.006
"2026/02/02 21:20:00",475,0,9.3,86,1.006
"2026/02/02 21:25:00",467,0,9.2,86,1.006
"2026/02/02 21:30:00",474,0,9,87,1.006
"2026/02/02 21:35:00",471,0,8.8,86,1.006
"2026/02/02 21:40:00",469,0,8.7,86,1.006
"2026/02/02 21:45:00",475,0,8.6,86,1.006
"2026/02/02 21:50:00",481,0,8.5,86,1.006
"2026/02/02 21:55:00",478,0,8.4,86,1.006
"2026/02/02 22:00:00",482,0,8.2,86,1.006
"2026/02/02 22:05:00",474,0,8.2,86,1.006
"2026/02/02 22:10:00",480,0,8.3,86,1.006
"2026/02/02 22:15:00",475,0,8.2,86,1.006
"2026/02/02 22:20:00",471,0,8.1,86,1.006
"2026/02/02 22:25:00",483,0,8.1,86,1.006
"2026/02/02 22:30:00",490,0,8,87,1.006
"2026/02/02 22:35:00",484,0,7.9,87,1.006
"2026/02/02 22:40:00",486,0,7.8,86,1.006
"2026/02/02 22:45:00",484,0,7.8,86,1.006
"2026/02/02 22:50:00",484,0,7.7,86,1.006
"2026/02/02 22:55:00",489,0,7.6,86,1.006
"2026/02/02 23:00:00",486,0,7.5,86,1.006
"2026/02/02 23:05:00",495,0,7.6,86,1.006
"2026/02/02 23:10:00",488,0,7.6,86,1.006
"2026/02/02 23:15:00",491,0,7.5,86,1.006
"2026/02/02 23:20:00",495,0,7.4,86,1.006
"2026/02/02 23:25:00",488,0,7.5,86,1.006
"2026/02/02 23:30:00",497,0,7.5,86,1.006
"2026/02/02 23:35:00",491,0,7.5,87,1.006
"2026/02/02 23:40:00",491,0,7.5,87,1.006
"2026/02/02 23:45:00",496,0,7.5,87,1.006
"2026/02/02 23:50:00",494,0,7.3,87,1.006
"2026/02/02 23:55:00",494,0,7.3,87,1.006
"2026/02/03 00:00:00",505,0,7.1,87,1.006
"2026/02/03 00:05:00",501,0,7.1,87,0
"2026/02/03 00:10:00",504,0,7.1,87,0
"2026/02/03 00:15:00",500,0,6.9,87,0
"2026/02/03 00:20:00",495,0,6.9,87,0
"2026/02/03 00:25:00",493,0,6.9,86,0
"2026/02/03 00:30:00",506,0,6.7,86,0
"2026/02/03 00:35:00",503,0,6.6,86,0
"2026/02/03 00:40:00",498,0,6.6,86,0
"2026/02/03 00:45:00",503,0,6.5,86,0
"2026/02/03 00:50:00",505,0,6.4,86,0
"2026/02/03 00:55:00",505,0,6.4,86,0
"2026/02/03 01:00:00",504,0,6.4,86,0
"2026/02/03 01:05:00",507,0,6.3,86,0
"2026/02/03 01:10:00",509,0,6.3,86,0
"2026/02/03 01:15:00",510,0,6.2,86,0
"2026/02/03 01:20:00",508,0,6.2,86,0
"2026/02/03 01:25:00",505,0,6.2,86,0
"2026/02/03 01:30:00",511,0,6.1,86,0
"2026/02/03 01:35:00",512,0,6.1,86,0
"2026/02/03 01:40:00",506,0,6.1,86,0
"2026/02/03 01:45:00",511,0,6.1,86,0
"2026/02/03 01:50:00",516,0,6.1,86,0
"2026/02/03 01:55:00",507,0,6,86,0
"2026/02/03 02:00:00",510,0,6,86,0
"2026/02/03 02:05:00",515,0,5.9,86,0
"2026/02/03 02:10:00",519,0,6,86,0
"2026/02/03 02:15:00",510,0,5.9,86,0
"2026/02/03 02:20:00",518,0,5.8,86,0
"2026/02/03 02:25:00",512,0,5.8,86,0
"2026/02/03 02:30:00",515,0,5.8,86,0
"2026/02/03 02:35:00",513,0,5.6,86,0
"2026/02/03 02:40:00",523,0,7.4,79,0
"2026/02/03 02:45:00",520,0,7.4,81,0
"2026/02/03 02:50:00",512,0,6.4,84,0
"2026/02/03 02:55:00",511,0,5.9,85,0
"2026/02/03 03:00:00",515,0,5.7,86,0
"2026/02/03 03:05:00",516,0,5.7,86,0
"2026/02/03 03:10:00",518,0,5.8,85,0
"2026/02/03 03:15:00",520,0,7.4,79,0
"2026/02/03 03:20:00",514,0,7.1,80,0
"2026/02/03 03:25:00",525,0,6.2,84,0
"2026/02/03 03:30:00",516,0,5.9,85,0
"2026/02/03 03:35:00",527,0,5.8,85,0
"2026/02/03 03:40:00",521,0,5.8,84,0
"2026/02/03 03:45:00",521,0,7.5,78,0
"2026/02/03 03:50:00",521,0,6.9,80,0
"2026/02/03 03:55:00",517,0,6.1,84,0
"2026/02/03 04:00:00",525,0,5.7,85,0
"2026/02/03 04:05:00",513,0,5.7,84,0
"2026/02/03 04:10:00",523,0,6.2,83,0
"2026/02/03 04:15:00",528,0,7.2,78,0
"2026/02/03 04:20:00",523,0,6.6,81,0
"2026/02/03 04:25:00",531,0,5.9,84,0
"2026/02/03 04:30:00",521,0,5.6,85,0
"2026/02/03 04:35:00",527,0,5.9,84,0
"2026/02/03 04:40:00",526,0,7.2,78,0
"2026/02/03 04:45:00",524,0,7,80,0
"2026/02/03 04:50:00",532,0,6.5,83,0
"2026/02/03 04:55:00",524,0,6,84,0
"2026/02/03 05:00:00",525,0,5.9,85,0
"2026/02/03 05:05:00",527,0,5.7,86,0
"2026/02/03 05:10:00",526,0,7,81,0
"2026/02/03 05:15:00",525,0,7.4,80,0
"2026/02/03 05:20:00",525,0,6.7,83,0
"2026/02/03 05:25:00",520,0,6.3,85,0
"2026/02/03 05:30:00",527,0,6.1,85,0
"2026/02/03 05:35:00",523,0,5.8,86,0
"2026/02/03 05:40:00",524,0,5.8,86,0
"2026/02/03 05:45:00",515,0,5.6,86,0
"2026/02/03 05:50:00",518,0,6.3,83,0
"2026/02/03 05:55:00",516,0,7.9,78,0
"2026/02/03 06:00:00",551,0,7.8,77,0
"2026/02/03 06:05:00",568,0,8.3,77,0
"2026/02/03 06:10:00",611,0,9.2,75,0
"2026/02/03 06:15:00",655,0,9.8,75,0
"2026/02/03 06:20:00",681,0,8.2,77,0
"2026/02/03 06:25:00",695,0,7.7,78,0
"2026/02/03 06:30:00",694,0,7.8,78,0
"2026/02/03 06:35:00",699,0,7.9,78,0
"2026/02/03 06:40:00",705,0,7.9,78,0
"2026/02/03 06:45:00",695,0,8,78,0
"2026/02/03 06:50:00",688,0,8.1,78,0
"2026/02/03 06:55:00",689,0,8.2,78,0
"2026/02/03 07:00:00",691,0,8.2,79,0
"2026/02/03 07:05:00",686,0,8.3,78,0.001
"2026/02/03 07:10:00",690,0,8.4,78,0.001
"2026/02/03 07:15:00",681,0,8.7,77,0.001
"2026/02/03 07:20:00",684,0,9,77,0.002
"2026/02/03 07:25:00",686,0,10,72,0.002
"2026/02/03 07:30:00",681,0,10.6,70,0.003
"2026/02/03 07:35:00",671,0,11.6,69,0.005
"2026/02/03 07:40:00",663,0,10.9,73,0.006
"2026/02/03 07:45:00",653,0.01,10.6,76,0.008
"2026/02/03 07:50:00",659,0.01,11.3,75,0.009
"2026/02/03 07:55:00",671,0.01,10.9,77,0.011
"2026/02/03 08:00:00",693,0.01,11.2,76,0.013
"2026/02/03 08:05:00",685,0.01,11.4,77,0.015
"2026/02/03 08:10:00",678,0.01,11.8,77,0.018
"2026/02/03 08:15:00",659,0.01,12.1,76,0.022
"2026/02/03 08:20:00",658,0.01,12.5,76,0.024
"2026/02/03 08:25:00",647,0.01,12.8,76,0.027
"2026/02/03 08:30:00",660,0.01,13.3,75,0.03
"2026/02/03 08:35:00",663,0.01,14,74,0.034
"2026/02/03 08:40:00",674,0.01,16.4,69,0.037
"2026/02/03 08:45:00",660,0.01,18,66,0.041
"2026/02/03 08:50:00",642,0.01,18.4,65,0.044
"2026/02/03 08:55:00",621,0.01,17.9,69,0.049
"2026/02/03 09:00:00",620,0.01,19.4,67,0.052
"2026/02/03 09:05:00",613,0.01,20,66,0.056
"2026/02/03 09:10:00",622,0.01,19.9,69,0.06
"2026/02/03 09:15:00",637,0.01,20.1,69,0.064
"2026/02/03 09:20:00",654,0.02,20.4,70,0.069
"2026/02/03 09:25:00",671,0.02,20.9,70,0.074
"2026/02/03 09:30:00",669,0.02,21.2,69,0.08
"2026/02/03 09:35:00",657,0.02,21.5,70,0.085
"2026/02/03 09:40:00",640,0.02,21.9,70,0.09
"2026/02/03 09:45:00",610,0.02,22.5,68,0.096
"2026/02/03 09:50:00",599,0.02,22.9,69,0.102
"2026/02/03 09:55:00",600,0.02,23.2,68,0.108
"2026/02/03 10:00:00",593,0.02,23.6,68,0.113
"2026/02/03 10:05:00",612,0.02,23.1,67,0.118
"2026/02/03 10:10:00",599,0.02,23.5,66,0.124
"2026/02/03 10:15:00",593,0.02,23,64,0.129
"2026/02/03 10:20:00",577,0.02,24.4,63,0.135
"2026/02/03 10:25:00",572,0.02,22.7,62,0.14
"2026/02/03 10:30:00",549,0.02,23.8,64,0.146
"2026/02/03 10:35:00",540,0.02,24.5,61,0.152
"2026/02/03 10:40:00",528,0.02,24.2,61,0.158
"2026/02/03 10:45:00",523,0.02,24.3,62,0.165
"2026/02/03 10:50:00",503,0.03,24.3,60,0.173
"2026/02/03 10:55:00",493,0.03,23.6,59,0.18
"2026/02/03 11:00:00",478,0.03,23.3,58,0.189
"2026/02/03 11:05:00",494,0.02,23.4,63,0.196
"2026/02/03 11:10:00",476,0.03,23.6,70,0.204
"2026/02/03 11:15:00",503,0.03,24.7,75,0.213
"2026/02/03 11:20:00",504,0.03,24.1,73,0.222
"2026/02/03 11:25:00",513,0.03,24.2,73,0.231
"2026/02/03 11:30:00",509,0.02,24.7,73,0.239
"2026/02/03 11:35:00",499,0.03,24.7,68,0.247
"2026/02/03 11:40:00",483,0.03,24.5,68,0.256
"2026/02/03 11:45:00",478,0.03,24.5,66,0.265
"2026/02/03 11:50:00",445,0.03,23.5,57,0.275
"2026/02/03 11:55:00",453,0.03,24.1,62,0.285
"2026/02/03 12:00:00",447,0.03,23.8,60,0.294
"2026/02/03 12:05:00",446,0.05,23.4,59,0.308
"2026/02/03 12:10:00",407,0.07,19,52,0.325
"2026/02/03 12:15:00",393,0.06,22.6,55,0.348
"2026/02/03 12:20:00",410,0.05,24.4,58,0.362
"2026/02/03 12:25:00",423,0.04,25.3,58,0.375
"2026/02/03 12:30:00",424,0.04,24.3,58,0.386
"2026/02/03 12:35:00",430,0.03,24.3,58,0.396
"2026/02/03 12:40:00",403,0.03,19.9,47,0.405
"2026/02/03 12:45:00",392,0.03,20,45,0.412
"2026/02/03 12:50:00",383,0.03,20.9,46,0.422
"2026/02/03 12:55:00",388,0.03,20.4,47,0.431
"2026/02/03 13:00:00",386,0.03,19.4,46,0.44
"2026/02/03 13:05:00",395,0.03,23.2,50,0.449
"2026/02/03 13:10:00",403,0.03,19.5,43,0.458
"2026/02/03 13:15:00",393,0.03,19.2,42,0.467
"2026/02/03 13:20:00",394,0.03,21.3,46,0.476
"2026/02/03 13:25:00",405,0.03,22,47,0.485
"2026/02/03 13:30:00",406,0.03,20.4,44,0.493
"2026/02/03 13:35:00",403,0.03,19.7,40,0.503
"2026/02/03 13:40:00",396,0.07,19.7,37,0.515
"2026/02/03 13:45:00",391,0.11,18.4,36,0.543
"2026/02/03 13:50:00",391,0.08,20.2,39,0.57
"2026/02/03 13:55:00",387,0.05,18.3,36,0.589
"2026/02/03 14:00:00",393,0.04,19.1,37,0.603
"2026/02/03 14:05:00",386,0.05,18.1,37,0.617
"2026/02/03 14:10:00",391,0.05,20,40,0.632
"2026/02/03 14:15:00",373,0.06,18.9,39,0.651
"2026/02/03 14:20:00",391,0.06,20.4,43,0.67
"2026/02/03 14:25:00",405,0.11,21.4,46,0.699
"2026/02/03 14:30:00",409,0.08,20.7,43,0.726
"2026/02/03 14:35:00",410,0.06,17.4,38,0.747
"2026/02/03 14:40:00",390,0.04,19.9,40,0.764
"2026/02/03 14:45:00",365,0.03,18.9,39,0.772
"2026/02/03 14:50:00",344,0.05,19.9,42,0.785
"2026/02/03 14:55:00",334,0.04,21.1,46,0.797
"2026/02/03 15:00:00",324,0.05,18.9,42,0.814
"2026/02/03 15:05:00",325,0.04,17.2,36,0.831
"2026/02/03 15:10:00",337,0.04,17.9,39,0.843
"2026/02/03 15:15:00",341,0.03,17.6,40,0.853
"2026/02/03 15:20:00",333,0.03,18.4,43,0.863
"2026/02/03 15:25:00",342,0.03,18.5,46,0.872
"2026/02/03 15:30:00",331,0.04,19.6,51,0.882
"2026/02/03 15:35:00",342,0.03,17.9,47,0.893
"2026/02/03 15:40:00",348,0.07,17.6,48,0.906
"2026/02/03 15:45:00",339,0.08,18.1,51,0.927
"2026/02/03 15:50:00",333,0.03,18.2,50,0.939
"2026/02/03 15:55:00",335,0.02,18.1,55,0.951
"2026/02/03 16:00:00",332,0.02,18.2,60,0.955
"2026/02/03 16:05:00",330,0.01,18,64,0.959
"2026/02/03 16:10:00",323,0.01,18,67,0.962
"2026/02/03 16:15:00",324,0.01,17.7,69,0.964
"2026/02/03 16:20:00",323,0.01,17.4,71,0.966
"2026/02/03 16:25:00",322,0.01,17,73,0.967
"2026/02/03 16:30:00",314,0,16.6,74,0.969
"2026/02/03 16:35:00",313,0,16.2,76,0.97
"2026/02/03 16:40:00",311,0,15.6,77,0.972
"2026/02/03 16:45:00",317,0,15.1,77,0.973
"2026/02/03 16:50:00",316,0,14.8,78,0.974
"2026/02/03 16:55:00",323,0,14.1,79,0.974
"2026/02/03 17:00:00",327,0,13.7,79,0.975
"2026/02/03 17:05:00",333,0,13.1,76,0.975
"2026/02/03 17:10:00",336,0,12.5,76,0.975
"2026/02/03 17:15:00",341,0,12.9,76,0.975
