日時,"室内CO2濃度[ppm]","室内日射強度[kW m-2]","室内気温[C]","室内相対湿度[%]","積算日射[MJ]"
"2026/01/19 04:10:00",331,0,8.7,79,0
"2026/01/19 04:15:00",334,0,8.6,79,0
"2026/01/19 04:20:00",337,0,8.6,80,0
"2026/01/19 04:25:00",338,0,8.4,81,0
"2026/01/19 04:30:00",342,0,8.3,81,0
"2026/01/19 04:35:00",352,0,8.5,81,0
"2026/01/19 04:40:00",349,0,8.4,81,0
"2026/01/19 04:45:00",348,0,8.5,81,0
"2026/01/19 04:50:00",350,0,8.6,81,0
"2026/01/19 04:55:00",350,0,8.7,81,0
"2026/01/19 05:00:00",353,0,8.8,81,0
"2026/01/19 05:05:00",348,0,8.8,81,0
"2026/01/19 05:10:00",348,0,8.9,80,0
"2026/01/19 05:15:00",343,0,8.9,80,0
"2026/01/19 05:20:00",350,0,9,80,0
"2026/01/19 05:25:00",349,0,9,82,0
"2026/01/19 05:30:00",348,0,9.1,82,0
"2026/01/19 05:35:00",354,0,9.1,84,0
"2026/01/19 05:40:00",361,0,9,85,0
"2026/01/19 05:45:00",371,0,8.8,85,0
"2026/01/19 05:50:00",370,0,8.8,86,0
"2026/01/19 05:55:00",377,0,8.9,86,0
"2026/01/19 06:00:00",391,0,9,86,0
"2026/01/19 06:05:00",397,0,9.1,87,0
"2026/01/19 06:10:00",395,0,9.2,87,0
"2026/01/19 06:15:00",404,0,12.1,78,0
"2026/01/19 06:20:00",440,0,11.3,79,0
"2026/01/19 06:25:00",479,0,10.4,82,0
"2026/01/19 06:30:00",538,0,12,78,0
"2026/01/19 06:35:00",599,0,12.9,76,0
"2026/01/19 06:40:00",606,0,11.5,81,0
"2026/01/19 06:45:00",603,0,10.7,82,0
"2026/01/19 06:50:00",610,0,12.3,76,0
"2026/01/19 06:55:00",600,0,12.7,76,0
"2026/01/19 07:00:00",598,0,11.6,80,0.001
"2026/01/19 07:05:00",600,0,12.5,77,0.001
"2026/01/19 07:10:00",623,0,12.9,75,0.002
"2026/01/19 07:15:00",630,0,11.8,80,0.003
"2026/01/19 07:20:00",650,0,12.5,77,0.004
"2026/01/19 07:25:00",670,0,12.3,77,0.005
"2026/01/19 07:30:00",679,0,11.9,77,0.006
"2026/01/19 07:35:00",695,0.01,13.3,73,0.008
"2026/01/19 07:40:00",713,0.01,12.1,76,0.011
"2026/01/19 07:45:00",721,0.01,13,74,0.014
"2026/01/19 07:50:00",746,0.01,12.8,75,0.016
"2026/01/19 07:55:00",755,0.01,12.3,77,0.019
"2026/01/19 08:00:00",768,0.01,13.3,74,0.022
"2026/01/19 08:05:00",783,0.01,12.3,77,0.026
"2026/01/19 08:10:00",802,0.01,13,75,0.029
"2026/01/19 08:15:00",815,0.02,13.5,75,0.034
"2026/01/19 08:20:00",830,0.02,13.5,76,0.039
"2026/01/19 08:25:00",843,0.02,13.8,76,0.045
"2026/01/19 08:30:00",859,0.02,14,76,0.051
"2026/01/19 08:35:00",868,0.02,14.2,76,0.057
"2026/01/19 08:40:00",871,0.03,14.7,75,0.066
"2026/01/19 08:45:00",887,0.07,15.8,74,0.078
"2026/01/19 08:50:00",892,0.04,16.3,74,0.092
"2026/01/19 08:55:00",897,0.09,16.5,74,0.108
"2026/01/19 09:00:00",896,0.08,17.4,73,0.138
"2026/01/19 09:05:00",898,0.03,17.7,73,0.157
"2026/01/19 09:10:00",898,0.03,17.5,75,0.17
"2026/01/19 09:15:00",899,0.03,17.3,76,0.179
"2026/01/19 09:20:00",900,0.03,17.3,76,0.189
"2026/01/19 09:25:00",918,0.05,17.8,77,0.201
"2026/01/19 09:30:00",921,0.04,18.3,76,0.214
"2026/01/19 09:35:00",929,0.03,18.5,76,0.225
"2026/01/19 09:40:00",927,0.05,19,76,0.239
"2026/01/19 09:45:00",920,0.04,20.2,74,0.255
"2026/01/19 09:50:00",920,0.05,20.5,74,0.269
"2026/01/19 09:55:00",913,0.05,20.7,74,0.285
"2026/01/19 10:00:00",902,0.05,20.8,74,0.298
"2026/01/19 10:05:00",893,0.04,21.2,75,0.311
"2026/01/19 10:10:00",870,0.05,21,75,0.323
"2026/01/19 10:15:00",864,0.07,21.5,75,0.338
"2026/01/19 10:20:00",841,0.04,22,75,0.351
"2026/01/19 10:25:00",825,0.03,21.6,76,0.362
"2026/01/19 10:30:00",831,0.03,20.9,78,0.371
"2026/01/19 10:35:00",813,0.04,20.6,78,0.382
"2026/01/19 10:40:00",799,0.06,21.2,77,0.396
"2026/01/19 10:45:00",791,0.05,22.1,76,0.411
"2026/01/19 10:50:00",783,0.06,22.9,74,0.427
"2026/01/19 10:55:00",725,0.05,21.1,55,0.445
"2026/01/19 11:00:00",482,0.06,21.8,62,0.462
"2026/01/19 11:05:00",438,0.05,23,57,0.478
"2026/01/19 11:10:00",398,0.05,21.8,56,0.492
"2026/01/19 11:15:00",419,0.05,23.2,57,0.505
"2026/01/19 11:20:00",463,0.03,22.8,56,0.517
"2026/01/19 11:25:00",489,0.05,23.1,58,0.531
"2026/01/19 11:30:00",480,0.05,23.4,59,0.544
"2026/01/19 11:35:00",442,0.04,23.6,60,0.557
"2026/01/19 11:40:00",389,0.05,22,53,0.571
"2026/01/19 11:45:00",383,0.05,23.8,52,0.586
"2026/01/19 11:50:00",390,0.05,21.1,47,0.6
"2026/01/19 11:55:00",369,0.05,21.4,49,0.614
"2026/01/19 12:00:00",409,0.05,22.6,49,0.628
"2026/01/19 12:05:00",435,0.05,22.5,48,0.642
"2026/01/19 12:10:00",413,0.05,21,46,0.656
"2026/01/19 12:15:00",404,0.05,22.6,49,0.67
"2026/01/19 12:20:00",476,0.05,24.8,52,0.684
"2026/01/19 12:25:00",435,0.05,22.1,48,0.698
"2026/01/19 12:30:00",326,0.05,22.1,47,0.713
"2026/01/19 12:35:00",321,0.05,22.4,49,0.727
"2026/01/19 12:40:00",329,0.05,22.1,48,0.742
"2026/01/19 12:45:00",365,0.05,22.5,48,0.756
"2026/01/19 12:50:00",372,0.05,22.1,48,0.771
"2026/01/19 12:55:00",423,0.05,23.4,49,0.786
"2026/01/19 13:00:00",446,0.05,23.2,48,0.801
"2026/01/19 13:05:00",467,0.05,24.6,50,0.817
"2026/01/19 13:10:00",485,0.06,23.9,47,0.834
"2026/01/19 13:15:00",332,0.06,23.1,47,0.852
"2026/01/19 13:20:00",321,0.06,24.8,47,0.87
"2026/01/19 13:25:00",323,0.08,22.3,46,0.89
"2026/01/19 13:30:00",336,0.06,23.5,46,0.911
"2026/01/19 13:35:00",411,0.16,25,49,0.938
"2026/01/19 13:40:00",445,0.17,23,48,0.987
"2026/01/19 13:45:00",459,0.15,24.4,51,1.039
"2026/01/19 13:50:00",490,0.13,25.2,51,1.07
"2026/01/19 13:55:00",458,0.17,25.8,52,1.12
"2026/01/19 14:00:00",341,0.07,23.9,50,1.163
"2026/01/19 14:05:00",333,0.09,24.8,51,1.186
"2026/01/19 14:10:00",358,0.07,25.5,51,1.217
"2026/01/19 14:15:00",396,0.04,25.2,52,1.245
"2026/01/19 14:20:00",457,0.07,24.6,57,1.265
"2026/01/19 14:25:00",496,0.06,25.8,58,1.285
"2026/01/19 14:30:00",476,0.07,25.4,58,1.305
"2026/01/19 14:35:00",429,0.06,25.1,56,1.325
"2026/01/19 14:40:00",405,0.06,25.2,55,1.343
"2026/01/19 14:45:00",399,0.08,24.9,55,1.361
"2026/01/19 14:50:00",436,0.11,24.4,56,1.392
"2026/01/19 14:55:00",489,0.12,24.8,59,1.424
"2026/01/19 15:00:00",518,0.13,25.3,62,1.461
"2026/01/19 15:05:00",541,0.11,25.3,63,1.495
"2026/01/19 15:10:00",542,0.07,25.2,65,1.523
"2026/01/19 15:15:00",531,0.08,25.2,68,1.545
"2026/01/19 15:20:00",529,0.08,25,69,1.569
"2026/01/19 15:25:00",522,0.08,24.7,69,1.592
"2026/01/19 15:30:00",514,0.07,24.4,70,1.614
"2026/01/19 15:35:00",508,0.06,24,71,1.634
"2026/01/19 15:40:00",496,0.03,23.1,73,1.646
"2026/01/19 15:45:00",491,0.02,22.2,75,1.654
"2026/01/19 15:50:00",487,0.02,21.3,76,1.661
"2026/01/19 15:55:00",484,0.02,20.5,77,1.668
"2026/01/19 16:00:00",487,0.02,19.7,78,1.674
"2026/01/19 16:05:00",485,0.02,19.2,79,1.679
"2026/01/19 16:10:00",493,0.02,18.6,79,1.684
"2026/01/19 16:15:00",505,0.01,18,79,1.689
"2026/01/19 16:20:00",525,0.01,17.5,80,1.693
"2026/01/19 16:25:00",534,0.01,17.1,80,1.696
"2026/01/19 16:30:00",557,0.01,16.7,80,1.699
"2026/01/19 16:35:00",561,0.01,16.3,81,1.701
"2026/01/19 16:40:00",588,0.01,15.9,81,1.703
"2026/01/19 16:45:00",604,0,15.5,81,1.704
"2026/01/19 16:50:00",625,0,15.1,82,1.705
"2026/01/19 16:55:00",654,0,14.7,82,1.706
"2026/01/19 17:00:00",670,0,14.4,82,1.706
"2026/01/19 17:05:00",684,0,13.9,83,1.707
"2026/01/19 17:10:00",699,0,13.5,83,1.707
"2026/01/19 17:15:00",708,0,13.1,83,1.707
"2026/01/19 17:20:00",710,0,12.8,83,1.707
"2026/01/19 17:25:00",699,0,12.9,83,1.707
"2026/01/19 17:30:00",712,0,13,81,1.707
"2026/01/19 17:35:00",708,0,13.2,81,1.707
"2026/01/19 17:40:00",714,0,12.7,82,1.707
"2026/01/19 17:45:00",715,0,12.5,82,1.707
"2026/01/19 17:50:00",705,0,12.3,83,1.707
"2026/01/19 17:55:00",711,0,12.3,82,1.707
"2026/01/19 18:00:00",710,0,12,83,1.707
"2026/01/19 18:05:00",711,0,11.9,83,1.707
"2026/01/19 18:10:00",714,0,11.7,83,1.707
"2026/01/19 18:15:00",681,0,11,80,1.707
"2026/01/19 18:20:00",522,0,10,79,1.707
"2026/01/19 18:25:00",397,0,10,78,1.707
"2026/01/19 18:30:00",362,0,10.8,77,1.707
"2026/01/19 18:35:00",348,0,10.7,78,1.707
"2026/01/19 18:40:00",334,0,10.1,79,1.707
"2026/01/19 18:45:00",328,0,10.2,79,1.707
"2026/01/19 18:50:00",327,0,10.1,80,1.707
"2026/01/19 18:55:00",320,0,9.5,80,1.707
"2026/01/19 19:00:00",319,0,9.4,80,1.707
"2026/01/19 19:05:00",319,0,9.4,80,1.707
"2026/01/19 19:10:00",330,0,10,79,1.707
"2026/01/19 19:15:00",324,0,10.2,79,1.707
"2026/01/19 19:20:00",316,0,10,79,1.707
"2026/01/19 19:25:00",319,0,9.9,79,1.707
"2026/01/19 19:30:00",318,0,9.5,80,1.707
"2026/01/19 19:35:00",319,0,9.5,80,1.707
"2026/01/19 19:40:00",325,0,9.8,80,1.707
"2026/01/19 19:45:00",328,0,9.4,80,1.707
"2026/01/19 19:50:00",327,0,9.5,80,1.707
"2026/01/19 19:55:00",330,0,9.2,81,1.707
"2026/01/19 20:00:00",329,0,8.7,81,1.707
"2026/01/19 20:05:00",327,0,8.7,82,1.707
"2026/01/19 20:10:00",329,0,8.4,82,1.707
"2026/01/19 20:15:00",339,0,8.2,82,1.707
"2026/01/19 20:20:00",341,0,8.3,82,1.707
"2026/01/19 20:25:00",342,0,8.4,82,1.707
"2026/01/19 20:30:00",344,0,8.3,83,1.707
"2026/01/19 20:35:00",339,0,8.3,82,1.707
"2026/01/19 20:40:00",348,0,8.2,82,1.707
"2026/01/19 20:45:00",354,0,8.3,82,1.707
"2026/01/19 20:50:00",358,0,8.2,83,1.707
"2026/01/19 20:55:00",354,0,8.2,83,1.707
"2026/01/19 21:00:00",359,0,8.1,83,1.707
"2026/01/19 21:05:00",361,0,7.8,83,1.707
"2026/01/19 21:10:00",366,0,7.8,83,1.707
"2026/01/19 21:15:00",366,0,7.6,84,1.707
"2026/01/19 21:20:00",366,0,7.7,84,1.707
"2026/01/19 21:25:00",372,0,7.9,84,1.707
"2026/01/19 21:30:00",372,0,7.8,84,1.707
"2026/01/19 21:35:00",376,0,7.9,84,1.707
"2026/01/19 21:40:00",383,0,7.7,85,1.707
"2026/01/19 21:45:00",385,0,7.5,84,1.707
"2026/01/19 21:50:00",387,0,7.6,85,1.707
"2026/01/19 21:55:00",385,0,7.6,84,1.707
"2026/01/19 22:00:00",387,0,7.7,84,1.707
"2026/01/19 22:05:00",392,0,7.2,84,1.707
"2026/01/19 22:10:00",385,0,7.5,84,1.707
"2026/01/19 22:15:00",393,0,7.4,84,1.707
"2026/01/19 22:20:00",400,0,7.3,85,1.707
"2026/01/19 22:25:00",399,0,6.9,84,1.707
"2026/01/19 22:30:00",403,0,7.3,85,1.707
"2026/01/19 22:35:00",400,0,6.8,84,1.707
"2026/01/19 22:40:00",410,0,7.4,84,1.707
"2026/01/19 22:45:00",411,0,7.5,85,1.707
"2026/01/19 22:50:00",427,0,7.6,85,1.707
"2026/01/19 22:55:00",428,0,7.7,85,1.707
"2026/01/19 23:00:00",450,0,7.7,85,1.707
"2026/01/19 23:05:00",455,0,7.7,84,1.707
"2026/01/19 23:10:00",458,0,7.8,85,1.707
"2026/01/19 23:15:00",468,0,7.7,85,1.707
"2026/01/19 23:20:00",473,0,7.4,86,1.707
"2026/01/19 23:25:00",483,0,7.7,85,1.707
"2026/01/19 23:30:00",487,0,7.6,85,1.707
"2026/01/19 23:35:00",507,0,7.5,86,1.707
"2026/01/19 23:40:00",504,0,8.1,85,1.707
"2026/01/19 23:45:00",517,0,8.3,84,1.707
"2026/01/19 23:50:00",526,0,8.4,84,1.707
"2026/01/19 23:55:00",532,0,8.5,84,1.707
"2026/01/20 00:00:00",520,0,8.6,84,1.707
"2026/01/20 00:05:00",538,0,8.6,85,0
"2026/01/20 00:10:00",527,0,8.6,85,0
"2026/01/20 00:15:00",526,0,8.5,85,0
"2026/01/20 00:20:00",521,0,8.5,86,0
"2026/01/20 00:25:00",525,0,8.4,85,0
"2026/01/20 00:30:00",516,0,8.4,86,0
"2026/01/20 00:35:00",508,0,8.4,86,0
"2026/01/20 00:40:00",500,0,8.3,85,0
"2026/01/20 00:45:00",499,0,8.2,85,0
"2026/01/20 00:50:00",493,0,8.2,86,0
"2026/01/20 00:55:00",496,0,8,86,0
"2026/01/20 01:00:00",498,0,7.9,86,0
"2026/01/20 01:05:00",491,0,8,85,0
"2026/01/20 01:10:00",498,0,8,85,0
"2026/01/20 01:15:00",497,0,8,86,0
"2026/01/20 01:20:00",498,0,7.9,86,0
"2026/01/20 01:25:00",500,0,7.9,86,0
"2026/01/20 01:30:00",504,0,7.8,85,0
"2026/01/20 01:35:00",503,0,7.9,87,0
"2026/01/20 01:40:00",496,0,7.8,86,0
"2026/01/20 01:45:00",499,0,7.8,86,0
"2026/01/20 01:50:00",496,0,7.7,85,0
"2026/01/20 01:55:00",506,0,7.6,86,0
"2026/01/20 02:00:00",496,0,7.6,86,0
"2026/01/20 02:05:00",504,0,7.5,86,0
"2026/01/20 02:10:00",509,0,7.8,85,0
"2026/01/20 02:15:00",516,0,7.9,86,0
"2026/01/20 02:20:00",500,0,7.7,86,0
"2026/01/20 02:25:00",499,0,7.5,85,0
"2026/01/20 02:30:00",499,0,7.5,86,0
"2026/01/20 02:35:00",498,0,7.8,84,0
"2026/01/20 02:40:00",500,0,7.7,85,0
"2026/01/20 02:45:00",492,0,7.5,86,0
"2026/01/20 02:50:00",501,0,7.5,87,0
"2026/01/20 02:55:00",505,0,8,84,0
"2026/01/20 03:00:00",506,0,7.7,86,0
"2026/01/20 03:05:00",509,0,7.5,86,0
"2026/01/20 03:10:00",507,0,7.4,86,0
"2026/01/20 03:15:00",518,0,7.9,84,0
"2026/01/20 03:20:00",511,0,7.6,86,0
"2026/01/20 03:25:00",503,0,7.3,86,0
"2026/01/20 03:30:00",518,0,7.9,84,0
"2026/01/20 03:35:00",504,0,7.4,85,0
"2026/01/20 03:40:00",498,0,8.2,84,0
"2026/01/20 03:45:00",518,0,8.3,82,0
"2026/01/20 03:50:00",491,0,7.6,85,0
"2026/01/20 03:55:00",487,0,7.3,86,0
"2026/01/20 04:00:00",481,0,7.6,83,0
"2026/01/20 04:05:00",473,0,7.4,85,0
"2026/01/20 04:10:00",469,0,7.2,84,0
"2026/01/20 04:15:00",469,0,7.5,84,0
"2026/01/20 04:20:00",462,0,7.2,85,0
"2026/01/20 04:25:00",465,0,8.8,80,0
"2026/01/20 04:30:00",457,0,7.7,82,0
"2026/01/20 04:35:00",446,0,7.1,85,0
"2026/01/20 04:40:00",446,0,8.7,80,0
"2026/01/20 04:45:00",440,0,7.7,82,0
"2026/01/20 04:50:00",433,0,7.3,85,0
"2026/01/20 04:55:00",437,0,7.6,83,0
"2026/01/20 05:00:00",428,0,7,84,0
"2026/01/20 05:05:00",443,0,8.8,79,0
"2026/01/20 05:10:00",434,0,7.6,82,0
"2026/01/20 05:15:00",430,0,7.3,84,0
"2026/01/20 05:20:00",440,0,8.5,80,0
"2026/01/20 05:25:00",444,0,7.5,83,0
"2026/01/20 05:30:00",435,0,7.1,85,0
"2026/01/20 05:35:00",447,0,8.3,80,0
"2026/01/20 05:40:00",449,0,7.4,83,0
"2026/01/20 05:45:00",443,0,7.9,83,0
"2026/01/20 05:50:00",459,0,7.9,82,0
"2026/01/20 05:55:00",456,0,7.2,84,0
"2026/01/20 06:00:00",465,0,8.9,79,0
"2026/01/20 06:05:00",469,0,7.9,82,0
"2026/01/20 06:10:00",460,0,7.3,84,0
"2026/01/20 06:15:00",463,0,9.6,78,0
"2026/01/20 06:20:00",508,0,11.5,72,0
"2026/01/20 06:25:00",560,0,11.1,74,0
"2026/01/20 06:30:00",552,0,11.5,73,0
"2026/01/20 06:35:00",552,0,11.6,74,0
"2026/01/20 06:40:00",557,0,10.7,76,0
"2026/01/20 06:45:00",554,0,12.4,71,0
"2026/01/20 06:50:00",558,0,10.7,77,0
"2026/01/20 06:55:00",560,0,12.8,71,0
"2026/01/20 07:00:00",563,0,10.9,77,0.001
"2026/01/20 07:05:00",580,0,12.9,72,0.001
"2026/01/20 07:10:00",587,0,11,78,0.002
"2026/01/20 07:15:00",616,0,13,73,0.003
"2026/01/20 07:20:00",626,0,11.2,78,0.004
"2026/01/20 07:25:00",631,0,12.4,75,0.005
"2026/01/20 07:30:00",660,0.01,12.4,76,0.007
"2026/01/20 07:35:00",668,0.01,11.8,78,0.008
"2026/01/20 07:40:00",683,0.01,12.9,75,0.01
"2026/01/20 07:45:00",690,0.01,11.6,79,0.012
"2026/01/20 07:50:00",703,0.01,12.6,76,0.014
"2026/01/20 07:55:00",717,0.01,12.4,77,0.017
"2026/01/20 08:00:00",727,0.01,12.5,78,0.019
"2026/01/20 08:05:00",742,0.01,13.4,75,0.022
"2026/01/20 08:10:00",751,0.01,12.1,80,0.025
"2026/01/20 08:15:00",760,0.01,13.6,76,0.029
"2026/01/20 08:20:00",765,0.01,13.1,77,0.033
"2026/01/20 08:25:00",762,0.02,12.7,79,0.038
"2026/01/20 08:30:00",784,0.02,12.9,79,0.044
"2026/01/20 08:35:00",796,0.03,13.8,77,0.051
"2026/01/20 08:40:00",810,0.03,14.6,76,0.059
"2026/01/20 08:45:00",808,0.03,14.6,77,0.067
"2026/01/20 08:50:00",823,0.07,15,76,0.079
"2026/01/20 08:55:00",825,0.03,15.1,76,0.096
"2026/01/20 09:00:00",818,0.06,15,77,0.109
"2026/01/20 09:05:00",821,0.04,15,77,0.122
"2026/01/20 09:10:00",822,0.03,14.8,77,0.13
"2026/01/20 09:15:00",826,0.1,14.6,78,0.143
"2026/01/20 09:20:00",833,0.08,15.5,76,0.177
"2026/01/20 09:25:00",828,0.05,16.7,74,0.195
"2026/01/20 09:30:00",829,0.05,17.8,73,0.211
"2026/01/20 09:35:00",822,0.05,18.7,72,0.226
"2026/01/20 09:40:00",818,0.05,19.4,71,0.241
"2026/01/20 09:45:00",817,0.05,20,71,0.256
"2026/01/20 09:50:00",808,0.05,20.5,71,0.271
"2026/01/20 09:55:00",798,0.05,21,71,0.287
"2026/01/20 10:00:00",776,0.05,21.5,70,0.303
"2026/01/20 10:05:00",708,0.06,20.6,64,0.32
"2026/01/20 10:10:00",559,0.08,20.1,62,0.338
"2026/01/20 10:15:00",492,0.09,22,60,0.365
"2026/01/20 10:20:00",401,0.08,20.5,57,0.388
"2026/01/20 10:25:00",406,0.07,22.2,61,0.411
"2026/01/20 10:30:00",414,0.04,20.8,58,0.426
"2026/01/20 10:35:00",476,0.05,20.6,64,0.438
"2026/01/20 10:40:00",519,0.05,20.7,68,0.452
"2026/01/20 10:45:00",522,0.06,20.9,69,0.467
"2026/01/20 10:50:00",530,0.05,22.2,68,0.484
"2026/01/20 10:55:00",511,0.04,22,70,0.498
"2026/01/20 11:00:00",487,0.05,21.3,72,0.511
"2026/01/20 11:05:00",470,0.05,21.1,72,0.525
"2026/01/20 11:10:00",455,0.06,21.4,73,0.54
"2026/01/20 11:15:00",449,0.04,22,72,0.554
"2026/01/20 11:20:00",447,0.03,21.3,73,0.565
"2026/01/20 11:25:00",492,0.03,20.4,75,0.575
"2026/01/20 11:30:00",522,0.03,19.6,76,0.583
"2026/01/20 11:35:00",533,0.02,18.9,78,0.591
"2026/01/20 11:40:00",533,0.03,18.3,78,0.599
"2026/01/20 11:45:00",544,0.03,18.1,78,0.608
"2026/01/20 11:50:00",542,0.03,18.2,78,0.618
"2026/01/20 11:55:00",557,0.04,18.2,78,0.629
"2026/01/20 12:00:00",553,0.04,18.5,77,0.641
"2026/01/20 12:05:00",568,0.04,18.7,77,0.652
"2026/01/20 12:10:00",567,0.04,18.5,77,0.662
"2026/01/20 12:15:00",577,0.04,18.5,77,0.673
"2026/01/20 12:20:00",585,0.04,18.8,77,0.686
"2026/01/20 12:25:00",589,0.04,18.9,76,0.697
"2026/01/20 12:30:00",595,0.05,19.1,76,0.713
"2026/01/20 12:35:00",591,0.04,19.8,75,0.726
"2026/01/20 12:40:00",588,0.03,19.1,76,0.735
"2026/01/20 12:45:00",596,0.03,18.5,77,0.742
"2026/01/20 12:50:00",598,0.04,18.9,76,0.755
"2026/01/20 12:55:00",589,0.03,18.6,77,0.764
"2026/01/20 13:00:00",586,0.03,18.2,77,0.771
"2026/01/20 13:05:00",591,0.02,18,78,0.779
"2026/01/20 13:10:00",593,0.02,17.6,79,0.785
"2026/01/20 13:15:00",603,0.03,17.5,79,0.794
"2026/01/20 13:20:00",615,0.02,17.3,78,0.8
"2026/01/20 13:25:00",616,0.02,16.9,79,0.806
"2026/01/20 13:30:00",628,0.01,16.1,79,0.809
"2026/01/20 13:35:00",645,0.01,15.6,80,0.813
"2026/01/20 13:40:00",646,0.01,15.1,81,0.816
"2026/01/20 13:45:00",657,0.01,14.5,81,0.82
"2026/01/20 13:50:00",673,0.01,14.3,81,0.823
"2026/01/20 13:55:00",684,0.01,14.4,81,0.825
"2026/01/20 14:00:00",706,0.01,14.6,80,0.827
"2026/01/20 14:05:00",714,0.01,14.6,81,0.829
"2026/01/20 14:10:00",732,0.01,14.6,81,0.832
"2026/01/20 14:15:00",749,0.01,14.6,81,0.835
"2026/01/20 14:20:00",757,0.01,14.5,81,0.837
"2026/01/20 14:25:00",777,0.01,14.5,81,0.84
"2026/01/20 14:30:00",780,0.01,14.4,82,0.842
"2026/01/20 14:35:00",797,0.01,14.4,82,0.844
"2026/01/20 14:40:00",810,0.01,14.4,82,0.847
"2026/01/20 14:45:00",825,0.01,14.2,82,0.849
"2026/01/20 14:50:00",840,0.01,14.2,82,0.852
"2026/01/20 14:55:00",849,0.01,14.1,82,0.854
"2026/01/20 15:00:00",853,0.01,14.1,82,0.857
"2026/01/20 15:05:00",872,0.01,14.1,82,0.859
"2026/01/20 15:10:00",884,0.01,14.1,82,0.862
"2026/01/20 15:15:00",894,0.01,14,82,0.863
"2026/01/20 15:20:00",905,0.01,13.8,82,0.865
"2026/01/20 15:25:00",908,0.01,13.8,82,0.868
"2026/01/20 15:30:00",920,0.01,13.8,82,0.87
"2026/01/20 15:35:00",931,0.01,13.7,82,0.872
"2026/01/20 15:40:00",938,0.01,13.7,82,0.874
"2026/01/20 15:45:00",958,0,13.5,83,0.876
"2026/01/20 15:50:00",964,0,13.3,83,0.877
"2026/01/20 15:55:00",970,0,13.2,83,0.878
"2026/01/20 16:00:00",987,0,13.1,83,0.879
"2026/01/20 16:05:00",990,0,12.9,83,0.88
"2026/01/20 16:10:00",1003,0,14.7,77,0.881
"2026/01/20 16:15:00",1004,0,12.7,80,0.882
"2026/01/20 16:20:00",1001,0,12.1,82,0.884
"2026/01/20 16:25:00",1012,0,13.9,76,0.884
"2026/01/20 16:30:00",1018,0,12.8,78,0.885
"2026/01/20 16:35:00",1017,0,12.4,80,0.885
"2026/01/20 16:40:00",1033,0,13.7,76,0.886
"2026/01/20 16:45:00",1042,0,12.4,79,0.886
"2026/01/20 16:50:00",1043,0,11.6,81,0.886
"2026/01/20 16:55:00",1042,0,11.5,82,0.886
"2026/01/20 17:00:00",1046,0,11.5,82,0.887
"2026/01/20 17:05:00",1043,0,11.4,83,0.887
"2026/01/20 17:10:00",1043,0,11.3,84,0.887
